id,model,cls,category,obj_id,scrambled,choice,correct
3,point_transformer,lamp,lamp,6,normal,lamp,1
3,point_transformer,chair,chair,4,scrambled,chair,1
3,point_transformer,car,car,4,scrambled,car,1
3,point_transformer,airplane,airplane,2,scrambled,airplane,1
3,dgcnn,lamp,lamp,1,scrambled,lamp,1
3,point_transformer,table,table,7,scrambled,table,1
3,point_transformer,table,table,7,normal,table,1
3,dgcnn,lamp,lamp,8,normal,lamp,1
3,point_transformer,airplane,airplane,9,scrambled,airplane,1
3,dgcnn,lamp,lamp,7,normal,lamp,1
3,point_transformer,car,car,9,normal,car,1
3,dgcnn,chair,chair,7,normal,chair,1
3,dgcnn,chair,chair,1,scrambled,chair,1
3,dgcnn,chair,chair,10,scrambled,table,0
3,point_transformer,lamp,lamp,3,normal,lamp,1
3,dgcnn,chair,chair,10,normal,chair,1
3,point_transformer,car,car,6,scrambled,car,1
3,dgcnn,table,table,1,normal,table,1
3,point_transformer,table,table,9,normal,table,1
3,point_transformer,lamp,lamp,2,normal,lamp,1
3,point_transformer,table,table,2,scrambled,table,1
3,point_transformer,car,car,7,normal,car,1
3,point_transformer,table,table,9,scrambled,table,1
3,dgcnn,table,table,3,scrambled,chair,0
3,dgcnn,lamp,lamp,5,normal,lamp,1
3,dgcnn,lamp,lamp,7,scrambled,lamp,1
3,dgcnn,airplane,airplane,2,normal,airplane,1
3,point_transformer,car,car,6,normal,car,1
3,dgcnn,airplane,airplane,3,normal,airplane,1
3,point_transformer,table,table,6,scrambled,table,1
3,dgcnn,airplane,airplane,6,normal,airplane,1
3,point_transformer,table,table,8,normal,table,1
3,dgcnn,table,table,5,normal,table,1
3,point_transformer,table,table,6,normal,table,1
3,point_transformer,chair,chair,8,normal,chair,1
3,dgcnn,table,table,4,scrambled,table,1
3,point_transformer,chair,chair,1,normal,chair,1
3,point_transformer,airplane,airplane,1,scrambled,airplane,1
3,point_transformer,chair,chair,3,scrambled,chair,1
3,point_transformer,car,car,2,scrambled,car,1
3,point_transformer,lamp,lamp,8,scrambled,lamp,1
3,dgcnn,car,car,10,scrambled,car,1
3,dgcnn,table,table,2,normal,table,1
3,dgcnn,table,table,10,normal,table,1
3,point_transformer,airplane,airplane,1,normal,airplane,1
4,dgcnn,airplane,airplane,2,normal,airplane,1
4,dgcnn,lamp,lamp,7,normal,lamp,1
4,point_transformer,lamp,lamp,10,scrambled,table,0
4,dgcnn,airplane,airplane,10,normal,airplane,1
4,dgcnn,airplane,airplane,4,scrambled,airplane,1
4,dgcnn,chair,chair,5,scrambled,chair,1
4,dgcnn,lamp,lamp,9,scrambled,car,0
4,point_transformer,car,car,8,scrambled,car,1
4,dgcnn,car,car,8,scrambled,lamp,0
4,dgcnn,car,car,5,normal,car,1
4,dgcnn,car,car,6,normal,car,1
4,point_transformer,chair,chair,10,normal,chair,1
4,dgcnn,table,table,6,normal,table,1
4,point_transformer,lamp,lamp,6,normal,lamp,1
4,point_transformer,table,table,9,scrambled,table,1
4,point_transformer,table,table,6,normal,table,1
4,point_transformer,table,table,9,normal,table,1
4,point_transformer,airplane,airplane,8,scrambled,airplane,1
4,dgcnn,chair,chair,1,normal,chair,1
4,point_transformer,airplane,airplane,7,scrambled,airplane,1
4,point_transformer,airplane,airplane,2,normal,airplane,1
4,point_transformer,chair,chair,3,normal,chair,1
4,dgcnn,table,table,4,scrambled,table,1
4,dgcnn,table,table,9,normal,table,1
4,dgcnn,chair,chair,6,scrambled,lamp,0
4,dgcnn,car,car,8,normal,car,1
4,dgcnn,chair,chair,4,scrambled,chair,1
4,dgcnn,lamp,lamp,5,normal,lamp,1
4,point_transformer,car,car,10,normal,car,1
4,dgcnn,table,table,4,normal,table,1
4,point_transformer,table,table,1,normal,table,1
4,point_transformer,car,car,2,scrambled,car,1
4,dgcnn,car,car,10,scrambled,car,1
4,dgcnn,lamp,lamp,7,scrambled,lamp,1
4,point_transformer,car,car,4,normal,car,1
4,dgcnn,chair,chair,7,scrambled,lamp,0
4,point_transformer,table,table,5,normal,table,1
4,dgcnn,lamp,lamp,10,scrambled,table,0
4,point_transformer,chair,chair,1,scrambled,chair,1
4,point_transformer,chair,chair,1,normal,chair,1
4,point_transformer,table,table,8,normal,table,1
4,dgcnn,chair,chair,9,scrambled,table,0
4,point_transformer,chair,chair,10,scrambled,car,0
4,point_transformer,table,table,2,normal,table,1
4,dgcnn,table,table,7,normal,table,1
4,dgcnn,airplane,airplane,7,normal,airplane,1
4,dgcnn,lamp,lamp,4,normal,lamp,1
4,dgcnn,table,table,1,scrambled,car,0
4,dgcnn,chair,chair,10,scrambled,car,0
4,dgcnn,table,table,8,scrambled,car,0
4,point_transformer,lamp,lamp,7,normal,lamp,1
4,dgcnn,airplane,airplane,5,scrambled,airplane,1
4,point_transformer,car,car,2,normal,car,1
4,dgcnn,airplane,airplane,4,normal,airplane,1
4,dgcnn,lamp,lamp,10,normal,lamp,1
4,point_transformer,car,car,7,normal,car,1
4,point_transformer,lamp,lamp,2,scrambled,car,0
4,point_transformer,car,car,1,scrambled,car,1
4,dgcnn,table,table,9,scrambled,table,1
4,dgcnn,airplane,airplane,7,scrambled,airplane,1
4,point_transformer,chair,chair,4,normal,chair,1
4,point_transformer,table,table,3,scrambled,chair,0
4,dgcnn,chair,chair,9,normal,chair,1
4,dgcnn,car,car,7,normal,car,1
4,point_transformer,car,car,3,normal,car,1
4,point_transformer,car,car,6,scrambled,car,1
4,dgcnn,chair,chair,3,scrambled,chair,1
4,dgcnn,car,car,2,normal,car,1
4,point_transformer,lamp,lamp,3,normal,lamp,1
4,point_transformer,table,table,1,scrambled,table,1
4,dgcnn,table,table,1,normal,table,1
4,dgcnn,airplane,airplane,2,scrambled,airplane,1
4,point_transformer,car,car,4,scrambled,chair,0
4,dgcnn,chair,chair,8,normal,chair,1
4,point_transformer,airplane,airplane,10,scrambled,airplane,1
4,dgcnn,lamp,lamp,8,normal,lamp,1
4,dgcnn,airplane,airplane,1,scrambled,airplane,1
4,point_transformer,car,car,5,scrambled,chair,0
4,dgcnn,car,car,2,scrambled,car,1
4,point_transformer,chair,chair,8,normal,chair,1
4,dgcnn,table,table,6,scrambled,table,1
4,point_transformer,lamp,lamp,9,normal,lamp,1
4,point_transformer,chair,chair,4,scrambled,chair,1
4,point_transformer,lamp,lamp,9,scrambled,lamp,1
4,point_transformer,lamp,lamp,2,normal,lamp,1
4,dgcnn,chair,chair,4,normal,chair,1
4,dgcnn,airplane,airplane,8,scrambled,airplane,1
4,dgcnn,table,table,10,normal,table,1
4,dgcnn,airplane,airplane,6,normal,airplane,1
4,dgcnn,chair,chair,5,normal,chair,1
4,point_transformer,chair,chair,5,scrambled,chair,1
4,point_transformer,table,table,8,scrambled,table,1
4,point_transformer,airplane,airplane,10,normal,airplane,1
4,point_transformer,airplane,airplane,9,scrambled,airplane,1
4,point_transformer,lamp,lamp,5,scrambled,airplane,0
4,dgcnn,lamp,lamp,1,normal,lamp,1
4,dgcnn,lamp,lamp,8,scrambled,table,0
4,point_transformer,chair,chair,2,normal,chair,1
4,dgcnn,car,car,4,normal,car,1
4,dgcnn,lamp,lamp,6,normal,lamp,1
4,point_transformer,lamp,lamp,10,normal,lamp,1
4,dgcnn,table,table,7,scrambled,table,1
4,point_transformer,lamp,lamp,1,scrambled,lamp,1
4,dgcnn,car,car,1,normal,car,1
4,point_transformer,car,car,3,scrambled,car,1
4,dgcnn,table,table,8,normal,table,1
4,dgcnn,car,car,9,scrambled,airplane,0
4,point_transformer,table,table,6,scrambled,table,1
4,dgcnn,table,table,3,normal,table,1
4,dgcnn,airplane,airplane,9,normal,airplane,1
4,dgcnn,table,table,2,normal,table,1
4,dgcnn,airplane,airplane,3,normal,airplane,1
4,point_transformer,lamp,lamp,4,normal,lamp,1
4,point_transformer,airplane,airplane,7,normal,airplane,1
4,dgcnn,lamp,lamp,6,scrambled,lamp,1
4,dgcnn,car,car,1,scrambled,car,1
4,point_transformer,table,table,4,scrambled,table,1
4,point_transformer,lamp,lamp,6,scrambled,lamp,1
4,dgcnn,chair,chair,3,normal,chair,1
4,point_transformer,table,table,5,scrambled,table,1
4,dgcnn,chair,chair,2,normal,chair,1
4,point_transformer,car,car,10,scrambled,table,0
4,point_transformer,airplane,airplane,9,normal,airplane,1
4,dgcnn,airplane,airplane,5,normal,airplane,1
4,dgcnn,car,car,3,scrambled,car,1
4,point_transformer,lamp,lamp,8,scrambled,lamp,1
4,dgcnn,table,table,5,normal,table,1
4,point_transformer,airplane,airplane,3,scrambled,airplane,1
4,dgcnn,car,car,6,scrambled,car,1
4,point_transformer,airplane,airplane,6,normal,airplane,1
4,point_transformer,chair,chair,9,scrambled,chair,1
4,dgcnn,table,table,3,scrambled,chair,0
4,dgcnn,lamp,lamp,4,scrambled,lamp,1
4,point_transformer,lamp,lamp,1,normal,lamp,1
4,point_transformer,airplane,airplane,5,normal,airplane,1
4,dgcnn,lamp,lamp,2,scrambled,lamp,1
4,dgcnn,lamp,lamp,3,normal,lamp,1
4,point_transformer,chair,chair,2,scrambled,table,0
4,point_transformer,car,car,7,scrambled,car,1
4,dgcnn,car,car,7,scrambled,car,1
4,point_transformer,airplane,airplane,2,scrambled,airplane,1
4,point_transformer,airplane,airplane,1,normal,airplane,1
4,point_transformer,chair,chair,7,normal,chair,1
4,point_transformer,table,table,7,normal,table,1
4,point_transformer,chair,chair,9,normal,chair,1
4,dgcnn,airplane,airplane,1,normal,airplane,1
4,point_transformer,airplane,airplane,5,scrambled,airplane,1
4,point_transformer,chair,chair,6,scrambled,airplane,0
4,point_transformer,lamp,lamp,4,scrambled,chair,0
4,dgcnn,lamp,lamp,5,scrambled,car,0
4,point_transformer,airplane,airplane,4,normal,airplane,1
4,dgcnn,airplane,airplane,3,scrambled,airplane,1
4,dgcnn,table,table,10,scrambled,chair,0
4,point_transformer,airplane,airplane,8,normal,airplane,1
4,dgcnn,airplane,airplane,8,normal,airplane,1
4,dgcnn,chair,chair,7,normal,chair,1
4,dgcnn,chair,chair,1,scrambled,table,0
4,point_transformer,car,car,8,normal,car,1
4,point_transformer,chair,chair,5,normal,chair,1
4,point_transformer,lamp,lamp,7,scrambled,lamp,1
4,point_transformer,table,table,2,scrambled,chair,0
4,dgcnn,lamp,lamp,9,normal,lamp,1
4,point_transformer,car,car,5,normal,car,1
4,dgcnn,chair,chair,6,normal,table,0
4,dgcnn,car,car,9,normal,car,1
4,dgcnn,airplane,airplane,10,scrambled,airplane,1
4,point_transformer,chair,chair,3,scrambled,chair,1
4,dgcnn,table,table,2,scrambled,table,1
4,dgcnn,car,car,5,scrambled,airplane,0
4,dgcnn,car,car,10,normal,car,1
4,point_transformer,car,car,9,scrambled,car,1
4,point_transformer,car,car,9,normal,car,1
4,dgcnn,chair,chair,8,scrambled,table,0
4,point_transformer,table,table,3,normal,table,1
4,dgcnn,airplane,airplane,9,scrambled,airplane,1
4,point_transformer,airplane,airplane,6,scrambled,airplane,1
4,dgcnn,chair,chair,2,scrambled,lamp,0
4,point_transformer,airplane,airplane,1,scrambled,airplane,1
4,dgcnn,table,table,5,scrambled,table,1
4,point_transformer,lamp,lamp,3,scrambled,lamp,1
4,dgcnn,lamp,lamp,2,normal,lamp,1
4,point_transformer,airplane,airplane,3,normal,airplane,1
4,point_transformer,table,table,10,scrambled,chair,0
4,dgcnn,car,car,4,scrambled,car,1
4,point_transformer,lamp,lamp,8,normal,lamp,1
4,point_transformer,car,car,6,normal,car,1
4,point_transformer,table,table,7,scrambled,table,1
4,point_transformer,chair,chair,7,scrambled,lamp,0
4,point_transformer,lamp,lamp,5,normal,lamp,1
4,point_transformer,table,table,4,normal,table,1
4,point_transformer,airplane,airplane,4,scrambled,airplane,1
4,dgcnn,lamp,lamp,1,scrambled,lamp,1
4,dgcnn,car,car,3,normal,car,1
4,dgcnn,airplane,airplane,6,scrambled,airplane,1
4,point_transformer,chair,chair,6,normal,chair,1
4,point_transformer,chair,chair,8,scrambled,chair,1
4,dgcnn,chair,chair,10,normal,chair,1
4,dgcnn,lamp,lamp,3,scrambled,table,0
4,point_transformer,car,car,1,normal,car,1
4,point_transformer,table,table,10,normal,table,1
5,point_transformer,table,table,10,normal,table,1
5,point_transformer,chair,chair,7,normal,chair,1
5,point_transformer,airplane,airplane,10,scrambled,airplane,1
5,point_transformer,table,table,3,normal,car,0
5,dgcnn,chair,chair,4,scrambled,lamp,0
5,dgcnn,table,table,2,normal,chair,0
5,point_transformer,airplane,airplane,7,normal,airplane,1
5,point_transformer,chair,chair,4,normal,chair,1
5,dgcnn,car,car,3,normal,car,1
5,point_transformer,car,car,3,scrambled,lamp,0
5,dgcnn,chair,chair,7,scrambled,table,0
5,point_transformer,airplane,airplane,9,scrambled,airplane,1
5,dgcnn,car,car,9,normal,car,1
5,dgcnn,airplane,airplane,10,normal,airplane,1
5,dgcnn,table,table,6,normal,table,1
5,point_transformer,airplane,airplane,2,scrambled,airplane,1
5,dgcnn,table,table,1,scrambled,car,0
5,point_transformer,table,table,1,normal,table,1
5,point_transformer,car,car,6,scrambled,airplane,0
5,dgcnn,chair,chair,1,normal,chair,1
5,dgcnn,table,table,3,scrambled,lamp,0
5,point_transformer,airplane,airplane,7,scrambled,airplane,1
5,point_transformer,chair,chair,9,normal,chair,1
5,point_transformer,car,car,5,scrambled,car,1
5,dgcnn,chair,chair,3,scrambled,chair,1
5,dgcnn,airplane,airplane,9,normal,airplane,1
5,point_transformer,airplane,airplane,8,normal,airplane,1
5,point_transformer,airplane,airplane,3,scrambled,chair,0
5,dgcnn,chair,chair,5,normal,chair,1
5,dgcnn,chair,chair,1,scrambled,car,0
5,point_transformer,lamp,lamp,4,scrambled,lamp,1
5,point_transformer,lamp,lamp,8,scrambled,lamp,1
5,dgcnn,chair,chair,6,scrambled,chair,1
5,point_transformer,chair,chair,7,scrambled,chair,1
5,dgcnn,car,car,5,normal,car,1
5,point_transformer,chair,chair,8,scrambled,chair,1
5,point_transformer,lamp,lamp,5,normal,lamp,1
5,dgcnn,lamp,lamp,3,scrambled,chair,0
5,point_transformer,table,table,9,scrambled,airplane,0
5,dgcnn,airplane,airplane,5,normal,airplane,1
5,point_transformer,chair,chair,3,normal,chair,1
5,dgcnn,table,table,9,scrambled,lamp,0
5,point_transformer,lamp,lamp,1,normal,lamp,1
5,point_transformer,table,table,2,scrambled,chair,0
5,dgcnn,lamp,lamp,1,normal,lamp,1
5,dgcnn,airplane,airplane,5,scrambled,airplane,1
5,point_transformer,lamp,lamp,9,scrambled,lamp,1
5,point_transformer,lamp,lamp,7,scrambled,lamp,1
5,dgcnn,lamp,lamp,8,scrambled,chair,0
5,dgcnn,lamp,lamp,10,normal,lamp,1
5,point_transformer,airplane,airplane,6,scrambled,car,0
5,dgcnn,table,table,7,scrambled,chair,0
5,point_transformer,chair,chair,1,scrambled,table,0
5,point_transformer,car,car,8,normal,car,1
5,point_transformer,airplane,airplane,4,normal,airplane,1
5,point_transformer,car,car,1,normal,car,1
5,point_transformer,lamp,lamp,4,normal,lamp,1
5,dgcnn,car,car,1,scrambled,chair,0
5,dgcnn,lamp,lamp,2,normal,lamp,1
5,dgcnn,table,table,4,normal,table,1
5,dgcnn,table,table,2,scrambled,car,0
5,dgcnn,airplane,airplane,2,normal,airplane,1
5,dgcnn,airplane,airplane,3,scrambled,airplane,1
5,point_transformer,table,table,5,normal,table,1
5,dgcnn,chair,chair,9,scrambled,chair,1
5,dgcnn,lamp,lamp,9,normal,lamp,1
5,point_transformer,chair,chair,2,normal,chair,1
5,point_transformer,table,table,6,normal,chair,0
5,dgcnn,table,table,8,scrambled,chair,0
5,dgcnn,lamp,lamp,1,scrambled,lamp,1
5,point_transformer,chair,chair,3,scrambled,table,0
5,point_transformer,car,car,10,scrambled,table,0
5,point_transformer,car,car,6,normal,car,1
5,dgcnn,airplane,airplane,7,normal,airplane,1
5,dgcnn,lamp,lamp,5,normal,lamp,1
5,point_transformer,chair,chair,8,normal,chair,1
5,point_transformer,table,table,7,normal,table,1
5,dgcnn,car,car,5,scrambled,lamp,0
5,dgcnn,table,table,9,normal,table,1
5,dgcnn,chair,chair,4,normal,chair,1
5,dgcnn,airplane,airplane,1,normal,airplane,1
5,dgcnn,car,car,2,normal,car,1
5,point_transformer,chair,chair,9,scrambled,chair,1
5,dgcnn,car,car,4,scrambled,lamp,0
5,point_transformer,table,table,8,scrambled,chair,0
5,dgcnn,airplane,airplane,6,scrambled,chair,0
5,dgcnn,lamp,lamp,3,normal,lamp,1
5,point_transformer,car,car,4,scrambled,car,1
5,point_transformer,airplane,airplane,2,normal,airplane,1
5,point_transformer,car,car,3,normal,car,1
5,dgcnn,table,table,8,normal,table,1
5,point_transformer,car,car,7,normal,car,1
5,dgcnn,car,car,3,scrambled,chair,0
5,dgcnn,lamp,lamp,7,normal,lamp,1
5,point_transformer,chair,chair,2,scrambled,chair,1
5,point_transformer,lamp,lamp,10,scrambled,chair,0
5,point_transformer,chair,chair,6,normal,chair,1
5,dgcnn,car,car,10,scrambled,table,0
5,dgcnn,airplane,airplane,1,scrambled,lamp,0
5,dgcnn,lamp,lamp,9,scrambled,lamp,1
5,point_transformer,airplane,airplane,5,scrambled,car,0
5,point_transformer,airplane,airplane,5,normal,airplane,1
5,dgcnn,airplane,airplane,8,normal,airplane,1
5,dgcnn,chair,chair,2,normal,chair,1
5,point_transformer,chair,chair,1,normal,chair,1
5,dgcnn,table,table,10,normal,table,1
5,dgcnn,car,car,4,normal,car,1
5,point_transformer,car,car,8,scrambled,chair,0
5,dgcnn,chair,chair,10,normal,chair,1
5,point_transformer,table,table,8,normal,table,1
5,point_transformer,airplane,airplane,3,normal,airplane,1
5,point_transformer,lamp,lamp,2,normal,lamp,1
5,dgcnn,car,car,10,normal,car,1
5,point_transformer,table,table,4,normal,table,1
5,dgcnn,airplane,airplane,8,scrambled,airplane,1
5,point_transformer,car,car,7,scrambled,airplane,0
5,point_transformer,car,car,9,normal,car,1
5,point_transformer,lamp,lamp,8,normal,lamp,1
5,point_transformer,lamp,lamp,2,scrambled,lamp,1
5,point_transformer,airplane,airplane,9,normal,airplane,1
5,point_transformer,table,table,1,scrambled,airplane,0
5,dgcnn,airplane,airplane,4,scrambled,chair,0
5,dgcnn,car,car,8,scrambled,chair,0
5,point_transformer,airplane,airplane,1,normal,airplane,1
5,dgcnn,car,car,2,scrambled,car,1
5,point_transformer,lamp,lamp,9,normal,lamp,1
5,dgcnn,chair,chair,8,scrambled,chair,1
5,point_transformer,car,car,2,scrambled,car,1
5,point_transformer,lamp,lamp,3,scrambled,lamp,1
5,dgcnn,airplane,airplane,4,normal,airplane,1
5,point_transformer,table,table,6,scrambled,car,0
5,dgcnn,chair,chair,8,normal,chair,1
5,point_transformer,chair,chair,4,scrambled,chair,1
5,point_transformer,lamp,lamp,3,normal,lamp,1
5,point_transformer,car,car,10,normal,car,1
5,dgcnn,lamp,lamp,7,scrambled,lamp,1
5,point_transformer,chair,chair,10,normal,chair,1
5,point_transformer,table,table,2,normal,table,1
5,point_transformer,lamp,lamp,10,normal,lamp,1
5,point_transformer,lamp,lamp,7,normal,lamp,1
5,dgcnn,chair,chair,3,normal,chair,1
5,point_transformer,car,car,5,normal,car,1
5,dgcnn,lamp,lamp,6,normal,lamp,1
5,dgcnn,table,table,5,normal,table,1
5,point_transformer,table,table,7,scrambled,table,1
5,point_transformer,airplane,airplane,1,scrambled,lamp,0
5,point_transformer,airplane,airplane,10,normal,airplane,1
5,point_transformer,lamp,lamp,1,scrambled,car,0
5,dgcnn,table,table,1,normal,table,1
5,point_transformer,airplane,airplane,8,scrambled,car,0
5,dgcnn,car,car,7,normal,car,1
5,point_transformer,chair,chair,5,normal,chair,1
5,dgcnn,airplane,airplane,2,scrambled,airplane,1
5,point_transformer,lamp,lamp,6,normal,lamp,1
5,dgcnn,airplane,airplane,3,normal,airplane,1
5,dgcnn,car,car,8,normal,table,0
5,dgcnn,table,table,10,scrambled,lamp,0
5,dgcnn,car,car,6,scrambled,chair,0
5,dgcnn,lamp,lamp,8,normal,lamp,1
5,dgcnn,chair,chair,6,normal,chair,1
5,point_transformer,car,car,4,normal,car,1
5,point_transformer,table,table,9,normal,table,1
5,point_transformer,table,table,5,scrambled,lamp,0
5,dgcnn,chair,chair,7,normal,chair,1
5,point_transformer,car,car,1,scrambled,car,1
5,dgcnn,airplane,airplane,9,scrambled,car,0
5,dgcnn,airplane,airplane,7,scrambled,airplane,1
5,point_transformer,table,table,3,scrambled,chair,0
5,dgcnn,table,table,4,scrambled,chair,0
5,point_transformer,airplane,airplane,4,scrambled,airplane,1
5,dgcnn,airplane,airplane,6,normal,airplane,1
5,dgcnn,table,table,5,scrambled,chair,0
5,point_transformer,table,table,10,scrambled,table,1
5,point_transformer,table,table,4,scrambled,car,0
5,point_transformer,car,car,9,scrambled,car,1
5,dgcnn,chair,chair,5,scrambled,chair,1
5,point_transformer,car,car,2,normal,car,1
5,point_transformer,lamp,lamp,6,scrambled,lamp,1
5,point_transformer,chair,chair,6,scrambled,chair,1
5,dgcnn,lamp,lamp,4,normal,lamp,1
5,dgcnn,lamp,lamp,2,scrambled,lamp,1
5,dgcnn,car,car,6,normal,car,1
5,dgcnn,lamp,lamp,10,scrambled,airplane,0
5,point_transformer,chair,chair,5,scrambled,chair,1
5,point_transformer,airplane,airplane,6,normal,airplane,1
5,dgcnn,chair,chair,9,normal,chair,1
5,dgcnn,lamp,lamp,6,scrambled,lamp,1
5,dgcnn,car,car,7,scrambled,lamp,0
5,dgcnn,chair,chair,10,scrambled,chair,1
5,dgcnn,chair,chair,2,scrambled,chair,1
5,point_transformer,lamp,lamp,5,scrambled,chair,0
5,dgcnn,car,car,9,scrambled,car,1
5,dgcnn,lamp,lamp,4,scrambled,lamp,1
5,dgcnn,lamp,lamp,5,scrambled,chair,0
5,dgcnn,table,table,6,scrambled,chair,0
5,point_transformer,chair,chair,10,scrambled,chair,1
5,dgcnn,table,table,3,normal,table,1
5,dgcnn,airplane,airplane,10,scrambled,chair,0
5,dgcnn,table,table,7,normal,table,1
5,dgcnn,car,car,1,normal,chair,0
6,dgcnn,chair,chair,10,normal,chair,1
6,point_transformer,airplane,airplane,3,normal,airplane,1
6,dgcnn,airplane,airplane,7,scrambled,airplane,1
6,dgcnn,lamp,lamp,3,normal,lamp,1
6,point_transformer,lamp,lamp,10,normal,lamp,1
6,dgcnn,table,table,8,scrambled,chair,0
6,dgcnn,chair,chair,4,scrambled,chair,1
6,point_transformer,airplane,airplane,4,normal,airplane,1
